CMDLINE C:\Users\jonah\PycharmProjects\WarrenNolanScraper_cloud\.venv\Scripts\python.exe main.py
MEM 48.046875 1737411907.6671
MEM 48.046875 1737411907.7740
MEM 48.046875 1737411907.8746
MEM 48.046875 1737411907.9752
MEM 48.046875 1737411908.0797
MEM 48.046875 1737411908.1805
MEM 48.046875 1737411908.2808
MEM 48.046875 1737411908.3814
MEM 48.046875 1737411908.4822
MEM 48.046875 1737411908.5828
MEM 48.046875 1737411908.6859
MEM 48.046875 1737411908.7865
MEM 48.046875 1737411908.8935
MEM 48.046875 1737411908.9954
MEM 48.046875 1737411909.0993
MEM 48.046875 1737411909.1999
MEM 48.046875 1737411909.3009
MEM 48.046875 1737411909.4011
MEM 48.046875 1737411909.5034
MEM 48.046875 1737411909.6040
MEM 48.046875 1737411909.7046
MEM 48.046875 1737411909.8050
MEM 48.046875 1737411909.9055
MEM 48.046875 1737411910.0061
MEM 48.046875 1737411910.1076
MEM 48.046875 1737411910.2080
MEM 48.046875 1737411910.3092
MEM 48.046875 1737411910.4095
MEM 48.046875 1737411910.5097
MEM 48.046875 1737411910.6099
MEM 48.046875 1737411910.7106
MEM 48.046875 1737411910.8110
MEM 48.046875 1737411910.9115
MEM 48.046875 1737411911.0122
MEM 48.046875 1737411911.1127
MEM 48.046875 1737411911.2133
MEM 48.046875 1737411911.3144
MEM 48.046875 1737411911.4150
MEM 48.046875 1737411911.5157
MEM 48.046875 1737411911.6164
MEM 48.046875 1737411911.7170
MEM 48.046875 1737411911.8173
MEM 48.046875 1737411911.9178
MEM 48.046875 1737411912.0186
MEM 48.046875 1737411912.1191
MEM 48.046875 1737411912.2194
MEM 48.046875 1737411912.3202
MEM 48.046875 1737411912.4205
MEM 48.046875 1737411912.5209
MEM 48.046875 1737411912.6213
MEM 48.046875 1737411912.7217
MEM 48.046875 1737411912.8224
MEM 48.046875 1737411912.9231
MEM 48.046875 1737411913.0236
MEM 48.046875 1737411913.1240
MEM 48.046875 1737411913.2244
MEM 48.046875 1737411913.3249
MEM 48.046875 1737411913.4256
MEM 48.046875 1737411913.5259
MEM 48.046875 1737411913.6264
MEM 48.046875 1737411913.7267
MEM 48.046875 1737411913.8271
MEM 48.046875 1737411913.9273
MEM 48.046875 1737411914.0278
MEM 48.046875 1737411914.1284
MEM 48.046875 1737411914.2295
MEM 48.046875 1737411914.3298
MEM 48.046875 1737411914.4303
MEM 48.046875 1737411914.5309
MEM 48.046875 1737411914.6314
MEM 48.046875 1737411914.7317
MEM 48.046875 1737411914.8320
MEM 48.046875 1737411914.9325
MEM 48.046875 1737411915.0329
MEM 48.046875 1737411915.1337
MEM 48.046875 1737411915.2342
MEM 48.046875 1737411915.3347
MEM 48.046875 1737411915.4355
MEM 48.046875 1737411915.5373
MEM 48.046875 1737411915.6382
MEM 48.046875 1737411915.7422
MEM 48.046875 1737411915.8425
MEM 48.046875 1737411915.9430
MEM 48.046875 1737411916.0435
MEM 48.046875 1737411916.1440
MEM 48.046875 1737411916.2446
MEM 48.046875 1737411916.3452
MEM 48.046875 1737411916.4459
MEM 48.046875 1737411916.5464
MEM 48.046875 1737411916.6467
MEM 48.046875 1737411916.7473
MEM 48.046875 1737411916.8478
MEM 48.046875 1737411916.9483
MEM 48.046875 1737411917.0486
MEM 48.046875 1737411917.1492
MEM 48.046875 1737411917.2495
MEM 48.046875 1737411917.3504
MEM 48.046875 1737411917.4510
MEM 48.046875 1737411917.5513
MEM 48.046875 1737411917.6520
MEM 48.046875 1737411917.7537
MEM 48.046875 1737411917.8540
MEM 48.046875 1737411917.9546
MEM 48.046875 1737411918.0551
MEM 48.046875 1737411918.1557
MEM 48.046875 1737411918.2564
MEM 48.046875 1737411918.3570
MEM 48.046875 1737411918.4577
MEM 48.046875 1737411918.5585
MEM 48.046875 1737411918.6619
MEM 48.046875 1737411918.7627
MEM 48.046875 1737411918.8634
MEM 48.046875 1737411918.9636
MEM 48.046875 1737411919.0642
MEM 48.046875 1737411919.1651
MEM 48.046875 1737411919.2656
MEM 48.046875 1737411919.3670
MEM 48.046875 1737411919.4675
MEM 48.046875 1737411919.5690
MEM 48.046875 1737411919.6695
MEM 48.046875 1737411919.7755
MEM 48.046875 1737411919.8762
MEM 48.046875 1737411919.9769
MEM 48.046875 1737411920.0926
MEM 48.046875 1737411920.1929
MEM 48.046875 1737411920.2935
MEM 48.046875 1737411920.3940
MEM 48.046875 1737411920.4947
MEM 48.046875 1737411920.5953
MEM 48.046875 1737411920.6963
MEM 48.046875 1737411920.7967
MEM 48.046875 1737411920.8972
MEM 48.046875 1737411920.9979
MEM 48.046875 1737411921.0996
MEM 48.046875 1737411921.2000
MEM 48.046875 1737411921.3004
MEM 48.046875 1737411921.4007
MEM 48.046875 1737411921.5026
MEM 48.046875 1737411921.6039
MEM 48.046875 1737411921.7047
MEM 48.046875 1737411921.8053
MEM 48.046875 1737411921.9071
MEM 48.046875 1737411922.0076
MEM 48.046875 1737411922.1083
MEM 48.046875 1737411922.2088
MEM 48.046875 1737411922.3095
MEM 48.046875 1737411922.4100
MEM 48.046875 1737411922.5107
MEM 48.046875 1737411922.6118
MEM 48.046875 1737411922.7124
MEM 48.046875 1737411922.8127
MEM 48.046875 1737411922.9134
MEM 48.046875 1737411923.0141
MEM 48.046875 1737411923.1147
MEM 48.046875 1737411923.2149
MEM 48.046875 1737411923.3154
MEM 48.046875 1737411923.4169
MEM 48.046875 1737411923.5176
MEM 48.046875 1737411923.6183
MEM 48.046875 1737411923.7190
MEM 48.046875 1737411923.8195
MEM 48.046875 1737411923.9199
MEM 48.046875 1737411924.0212
MEM 48.046875 1737411924.1218
MEM 48.046875 1737411924.2223
MEM 48.046875 1737411924.3226
MEM 48.046875 1737411924.4232
MEM 48.046875 1737411924.5238
MEM 48.046875 1737411924.6331
MEM 48.046875 1737411924.7349
MEM 48.046875 1737411924.8355
MEM 48.046875 1737411924.9360
MEM 48.046875 1737411925.0419
MEM 48.046875 1737411925.1424
MEM 48.046875 1737411925.2467
MEM 48.046875 1737411925.3471
MEM 48.046875 1737411925.4476
MEM 48.046875 1737411925.5481
MEM 48.046875 1737411925.6488
MEM 48.046875 1737411925.7494
MEM 48.046875 1737411925.8504
MEM 48.046875 1737411925.9508
MEM 48.046875 1737411926.0514
MEM 48.046875 1737411926.1518
MEM 48.046875 1737411926.2523
MEM 48.046875 1737411926.3527
MEM 48.046875 1737411926.4533
MEM 48.046875 1737411926.5541
MEM 48.046875 1737411926.6547
MEM 48.046875 1737411926.7552
MEM 48.046875 1737411926.8555
MEM 48.046875 1737411926.9601
MEM 48.046875 1737411927.0610
MEM 48.046875 1737411927.1614
MEM 48.046875 1737411927.2684
MEM 48.046875 1737411927.3690
MEM 48.046875 1737411927.4698
MEM 48.046875 1737411927.5704
MEM 48.046875 1737411927.6706
MEM 48.046875 1737411927.7711
MEM 48.046875 1737411927.8715
MEM 48.046875 1737411927.9721
MEM 48.046875 1737411928.0729
MEM 48.046875 1737411928.1732
MEM 48.046875 1737411928.2789
MEM 48.046875 1737411928.3797
MEM 48.046875 1737411928.4866
MEM 48.046875 1737411928.5868
MEM 48.046875 1737411928.6872
MEM 48.046875 1737411928.7876
MEM 48.046875 1737411928.8881
MEM 48.046875 1737411928.9886
MEM 48.046875 1737411929.0892
MEM 48.046875 1737411929.1900
MEM 48.046875 1737411929.2906
MEM 48.046875 1737411929.3910
MEM 48.046875 1737411929.4913
MEM 48.046875 1737411929.5920
MEM 48.046875 1737411929.6922
MEM 48.046875 1737411929.7929
MEM 48.046875 1737411929.8934
MEM 48.046875 1737411929.9940
MEM 48.046875 1737411930.0946
MEM 48.046875 1737411930.1951
MEM 48.046875 1737411930.2957
MEM 48.046875 1737411930.3964
MEM 48.046875 1737411930.4970
MEM 48.046875 1737411930.5976
MEM 48.046875 1737411930.6982
MEM 48.046875 1737411930.7988
MEM 48.046875 1737411930.8992
MEM 48.046875 1737411930.9997
MEM 48.046875 1737411931.1024
MEM 48.046875 1737411931.2032
MEM 48.046875 1737411931.3038
MEM 48.046875 1737411931.4045
MEM 48.046875 1737411931.5052
MEM 48.046875 1737411931.6056
MEM 48.046875 1737411931.7197
MEM 48.046875 1737411931.8203
MEM 48.046875 1737411931.9208
MEM 48.046875 1737411932.0211
MEM 48.046875 1737411932.1217
MEM 48.046875 1737411932.2231
MEM 48.046875 1737411932.3323
MEM 48.046875 1737411932.4331
MEM 48.046875 1737411932.5334
MEM 48.046875 1737411932.6341
MEM 48.046875 1737411932.7345
MEM 48.046875 1737411932.8360
MEM 48.046875 1737411932.9371
MEM 48.046875 1737411933.0382
MEM 48.046875 1737411933.1388
MEM 48.046875 1737411933.2396
MEM 48.046875 1737411933.3401
MEM 48.046875 1737411933.4409
MEM 48.046875 1737411933.5415
MEM 48.046875 1737411933.6422
MEM 48.046875 1737411933.7426
MEM 48.046875 1737411933.8429
MEM 48.046875 1737411933.9433
MEM 48.046875 1737411934.0440
MEM 48.046875 1737411934.1496
MEM 48.046875 1737411934.2501
MEM 48.046875 1737411934.3507
MEM 48.046875 1737411934.4518
MEM 48.046875 1737411934.5525
MEM 48.046875 1737411934.6536
MEM 48.046875 1737411934.7543
MEM 48.046875 1737411934.8551
MEM 48.046875 1737411934.9558
MEM 48.046875 1737411935.0567
MEM 48.046875 1737411935.1580
MEM 48.046875 1737411935.2590
MEM 48.046875 1737411935.3596
MEM 48.046875 1737411935.4601
MEM 48.046875 1737411935.5614
MEM 48.046875 1737411935.6635
MEM 48.046875 1737411935.7642
MEM 48.046875 1737411935.8648
MEM 48.046875 1737411935.9654
MEM 48.046875 1737411936.0661
MEM 48.046875 1737411936.1667
MEM 48.046875 1737411936.2672
MEM 48.046875 1737411936.3679
MEM 48.046875 1737411936.4686
MEM 48.046875 1737411936.5692
MEM 48.046875 1737411936.6700
MEM 48.046875 1737411936.7708
MEM 48.046875 1737411936.8720
MEM 48.046875 1737411936.9729
MEM 48.046875 1737411937.0750
MEM 48.046875 1737411937.1758
MEM 48.046875 1737411937.2765
MEM 48.046875 1737411937.3771
MEM 48.046875 1737411937.4785
MEM 48.046875 1737411937.5793
MEM 48.046875 1737411937.6799
MEM 48.046875 1737411937.7806
